username,restaurant_name,email,restaurant_owner,address,opening_hours,price,cooking_type,contact,menu,specialdiet,password,ratings
pizzadusud1,PIZZA DU SUD,pizzadusud1@gmail.com,Shirley Jones,"11 rue Georges Clemenceau A côté des Halles, 44210 Pornic France",17:00-23:00,€,"Pizza, Italian",076481285,"Tiramisù, Philadelphia maki, Chilli con carne, Califlower penne, ",,9451350,
leroyalpornic1,Le Royal Pornic,leroyalpornic1@gmail.com,Barbara Shook,"14 rue Jean Monnet, 44210 Pornic France",17:00-23:00,€,"Chinese, Asian",071063433,"Salmon nigiri, Pasta with Tomato and Basil, Fish and chips, Tuna sashimi, ",,7068580,
berniecafé1,Bernie Café,berniecafé1@gmail.com,Wayne Ellis,"Port de Plaisance, 44210 Pornic France",17:00-23:00,€€-€€€,"French, Bar, European",077528466,"Chicken Fajitas, Meatballs with sauce, Bruschette with Tomato, Califlower penne, ",,2467949,
lecapgourmand1,Le Cap Gourmand,lecapgourmand1@gmail.com,Walter Taylor,"6 quai Leray, 44210 Pornic France",17:00-23:00,€€-€€€,"French, European",074715821,"Scotch eggs, Pork belly buns, Ricotta stuffed Ravioli, Vegetable Soup, ",,5524686,
lecadran1,Le Cadran,lecadran1@gmail.com,Nick Mikell,"46 quai Leray, 44210 Pornic France",17:00-23:00,€€-€€€,"French, Bar, Pub",070954027,"Caesar Salad, Pasta Carbonara, Tuna sashimi, Cheeseburger, ",,9316763,
follesaison1,Folle Saison,follesaison1@gmail.com,Clare Pierce,"8 rue de l Eglise, 44210 Pornic France",17:00-23:00,€,French,073075854,"Cheeseburger, Pork sausage roll, Pasta and Beans, Barbecue Ribs, ",,6841496,
revedeglace1,Reve de Glace,revedeglace1@gmail.com,Catherine Gardner,"2 quai Leray, 44210 Pornic France",17:00-23:00,€,,072691321,"Ebiten maki, Fettuccine Alfredo, Bruschette with Tomato, Tuna sashimi, ",,9466188,
restaurantlessablons1,Restaurant les Sablons,restaurantlessablons1@gmail.com,Lenard Mason,"13 rue des Sablons Hotel les Sablons, 44210 Pornic France",17:00-23:00,€€-€€€,French,074912413,"Califlower penne, Pizza, Pizza, Chicken Fajitas, ",,9055678,
macdonald'spornic-leclionsurmer1,Macdonald's Pornic - Le Clion sur mer,macdonald'spornic-leclionsurmer1@gmail.com,Yvette Middleton,"ZAC des Gentelleries ZAC des, 44210 Pornic France",17:00-23:00,€,"Fast food, American",077808030,"Tuna sashimi, Salmon nigiri, Pork belly buns, California maki, ",,6818812,
lap'titecreperit1,La P'tite Crepe Rit,lap'titecreperit1@gmail.com,Anna Adell,"40 rue des Sables, 44210 Pornic France",17:00-23:00,€€-€€€,"French, European, Healthy",070361522,"Pizza, California maki, French fries with sausages, Fish and chips, ",Vegetarian Friendly,7174448,
lemanegeagaufres1,Le Manege A Gaufres,lemanegeagaufres1@gmail.com,Edgar Cox,"Quai Du 11 Novembre 1918 Quai Du 11 Novembre 1918, 44210, Pornic, Loire-Atlantique, Pays de la Loire, 44210 Pornic France",17:00-23:00,€,,077113801,"Philadelphia maki, Pasta and Beans, Bruschette with Tomato, Philadelphia maki, ",,3065981,
patisseriegavet1,Patisserie Gavet,patisseriegavet1@gmail.com,Brian Hansberry,"64 quai Leray, 44210 Pornic France",17:00-23:00,€€-€€€,"Cafe, French",073421135,"Bruschette with Tomato, Chicken Fajitas, California maki, Katsu Curry, ",,9669994,
l'atelierdusandwich1,L'Atelier du Sandwich,l'atelierdusandwich1@gmail.com,Francisco Ambres,"22 quai du 11 Novembre 1918 Vieux Port, 44210 Pornic France",17:00-23:00,€,"Fast food, French, American",078739138,"Califlower penne, Teriyaki Chicken donburi, Pizza, Pork sausage roll, ",Vegetarian Friendly,3455373,
laterrasse1,La Terrasse,laterrasse1@gmail.com,Richard Vargas,"Place de la Source Centre de Thalassotherapie, Pornic France",17:00-23:00,€€-€€€,,079848524,"Lasagne, Ricotta stuffed Ravioli, Chicken Fajitas, Pork belly buns, ",,7388818,
leboutdumonde1,Le Bout du Monde,leboutdumonde1@gmail.com,Thomas Hynes,"Nouveau Port Noeveillard, 44210 Pornic France",17:00-23:00,€€-€€€,"French, Seafood, European, Gastropub",070658319,"Fish and chips, Linguine with clams, Caprese Salad, Chicken wings, ",,9068950,
chezmoran1,Chez Moran,chezmoran1@gmail.com,Francis Herrera,"Le Bourg, 24320 Saint-Martial-Viveyrol France",17:00-23:00,€€-€€€,"French, European",073586769,"Lasagne, Chilli con carne, Chicken wings, Chicken wings, ","Vegetarian Friendly, Gluten Free Options",6428320,
bigmarcel1,Big Marcel,bigmarcel1@gmail.com,Sheryl Colburn,50360 Picauville France,17:00-23:00,€,"Street Food, French",071597992,"Pasta with Tomato and Basil, Chicken milanese, Risotto with seafood, Scotch eggs, ",,0407432,
gangofpizza1,Gang Of Pizza,gangofpizza1@gmail.com,Wendy Lemmons,"Zone Artisanale de la Verangerie, 50360 Picauville France",17:00-23:00,,,074298585,"Pappardelle alla Bolognese, Lasagne, Philadelphia maki, Fish and chips, ",,9821916,
bardustade1,Bar du Stade,bardustade1@gmail.com,Leonard Lentz,"26 rue de la Marne, 50360 Picauville France",17:00-23:00,,,077296360,"Tuna sashimi, Tiramisù, Pork sausage roll, Chicken Fajitas, ",,0783572,
restaurantdesvoyageurs1,Restaurant Des Voyageurs,restaurantdesvoyageurs1@gmail.com,Connie Sosa,"4 rue Pierre Gueroult Hotel Des Voyageurs, 50360 Picauville France",17:00-23:00,,,071592413,"Ricotta stuffed Ravioli, Fettuccine Alfredo, Teriyaki Chicken donburi, Ricotta stuffed Ravioli, ",,8100979,
lemadelo1,Le Madelo,lemadelo1@gmail.com,Brenda Langworthy,"6 rue du 11 Novembre, 50360 Picauville France",17:00-23:00,€€-€€€,"French, European",074658071,"Pork sausage roll, Teriyaki Chicken donburi, Linguine with clams, Chilli con carne, ",Vegetarian Friendly,9299014,
barcentral1,Bar Central,barcentral1@gmail.com,Stephen Patrick,"Rue de la Marne, 50360 Picauville France",17:00-23:00,,,073347826,"Chicken milanese, Mushroom Risotto, Chicken milanese, Linguine with clams, ",,7954564,
leseran1,Le Seran,leseran1@gmail.com,Sabrina Wilson,"Impasse Des Ecureuils Chateau D'Audrieu, 14250 Audrieu France",17:00-23:00,,,076481143,"Teriyaki Chicken donburi, Chicken wings, Cheeseburger, Fish and chips, ",,3541928,
châteaud'audrieu1,Château D'Audrieu,châteaud'audrieu1@gmail.com,Julio Capps,"Rue de Tilly, 14250 Audrieu France",17:00-23:00,€€€€,"French, European",072654658,"Califlower penne, Pork sausage roll, Caesar Salad, Tiramisù, ",Vegetarian Friendly,4654239,
lerocket1,Le Rocket,lerocket1@gmail.com,Shelia Adams,"5 Place de la Mairie, 76480 Jumieges France",17:00-23:00,€,"French, Bar, Fast food",079459494,"Risotto with seafood, Risotto with seafood, Fish and chips, Lasagne, ",,6714560,
aubergedesruines1,Auberge des Ruines,aubergedesruines1@gmail.com,Patrick Ireland,"Place de la Mairie, 76480 Jumieges France",17:00-23:00,€€€€,"French, European",079193901,"Pasta Carbonara, Lasagne, Souvlaki, Vegetable Soup, ",Vegetarian Friendly,1831047,
aubergedubac1,Auberge du Bac,aubergedubac1@gmail.com,John Gullickson,"2 rue Alphonse Callais, 76480 Jumieges France",17:00-23:00,€€-€€€,"French, European",075409760,"Chicken milanese, Linguine with clams, Risotto with seafood, Fish and chips, ",,5069536,
l'heuredesthés1,L'Heure des Thés,l'heuredesthés1@gmail.com,Gary Saylors,"Place Martin-du-Gard, 76480 Jumieges France",17:00-23:00,€€-€€€,"French, European",077966573,"Chicken milanese, Caesar Salad, Pappardelle alla Bolognese, Ebiten maki, ",,8285189,
pommesfraises1,Pommes Fraises,pommesfraises1@gmail.com,Jordan Cook,"5 rue des Fontaines, 76480 Jumieges France",17:00-23:00,,French,071526693,"Vegetable Soup, Chicken Fajitas, Chicken Fajitas, Teriyaki Chicken donburi, ",,0461792,
latavernedesmoines1,La Taverne Des Moines,latavernedesmoines1@gmail.com,Sean Chalmers,"65 rue Guillaume le Conquerant, 76480 Jumieges France",17:00-23:00,€,"French, European",076082720,"Chicken Fajitas, Pasta with Tomato and Basil, Scotch eggs, Chicken wings, ",,6023683,
labonnefamille1,La Bonne Famille,labonnefamille1@gmail.com,Patricia Hathaway,"107 rue Guillaume le Conquerant, 76480 Jumieges France",17:00-23:00,€,French,077596889,"Souvlaki, Chicken Fajitas, Philadelphia maki, Pappardelle alla Bolognese, ",,8718072,
boulangeriepatisserie1,Boulangerie Patisserie,boulangeriepatisserie1@gmail.com,Norman Witter,"15 rue du General de Gaulle, 27600 Gaillon France",17:00-23:00,€€-€€€,European,078221190,"California maki, Pasta and Beans, California maki, Philadelphia maki, ",,7954381,
lapatatagrill1,La Patata Grill,lapatatagrill1@gmail.com,Eleanor Clifton,"21 rue du General de Gaulle, 27600 Gaillon France",17:00-23:00,,,074003675,"California maki, Chicken wings, Chilli con carne, Linguine with clams, ",,9387244,
restaurantmed1,Restaurant Med,restaurantmed1@gmail.com,David Lazaro,"41 rue du General de Gaulle, 27600 Gaillon France",17:00-23:00,€,"Turkish, Middle Eastern, Fast food",079299593,"Tuna sashimi, Risotto with seafood, Fish and chips, Salmon nigiri, ",,8050014,
restaurantlamarina1,Restaurant La Marina,restaurantlamarina1@gmail.com,Maria Humphrey,"8 Route d Evreux, 27600 Gaillon France",17:00-23:00,€,French,074858609,"Pasta Carbonara, Pizza, Chilli con carne, French fries with sausages, ",,2754032,
gaillonsushi1,Gaillon Sushi,gaillonsushi1@gmail.com,Bethann White,"18 avenue du Marechal Leclerc, 27600 Gaillon France",17:00-23:00,€€-€€€,"Fast food, Japanese, Sushi, Asian",070088871,"Chilli con carne, Salmon nigiri, Chicken wings, Pasta and Beans, ",Vegetarian Friendly,3838652,
caferestaurant1,Cafe Restaurant,caferestaurant1@gmail.com,Annita Johnson,"21 rue du General de Gaulle, 27600 Gaillon France",17:00-23:00,€€-€€€,Fast food,070679526,"Linguine with clams, California maki, Barbecue Ribs, Chilli con carne, ",,9530974,
atelier19771,Atelier 1977,atelier19771@gmail.com,George Henson,"Avenue Jean Jaurès Centre Commercial Auchan, 27600 Gaillon France",17:00-23:00,€,"French, American, Fast food",073531255,"Fettuccine Alfredo, Califlower penne, Linguine with clams, Scotch eggs, ",,0551983,
restaurantleclosracine1,Restaurant Le Clos Racine,restaurantleclosracine1@gmail.com,Glen Yee,"64 avenue du Marechal Leclerc, 27600 Gaillon France",17:00-23:00,€€-€€€,"French, European",074643486,"Lasagne, Katsu Curry, Lasagne, Bruschette with Tomato, ",,3048909,
gustopizzagaillon1,Gusto Pizza Gaillon,gustopizzagaillon1@gmail.com,Angela Vandervort,"79 rue du General de Gaulle, 27600 Gaillon France",17:00-23:00,€,"Pizza, Fast food, Northern-Italian",077543869,"Scotch eggs, Bruschette with Tomato, Ebiten maki, Califlower penne, ",,7462217,
legraindesel1,Le Grain de Sel,legraindesel1@gmail.com,Yvonne Blevins,"12 rue Pierre Brossolette, 27600 Gaillon France",17:00-23:00,€€€€,"French, European",078189542,"Califlower penne, Meatballs with sauce, Tuna sashimi, Vegetable Soup, ",,6425089,
pizzaland1,Pizzaland,pizzaland1@gmail.com,Ted Ryan,"Général de Gaulle, 27600 Gaillon France",17:00-23:00,€€-€€€,"Italian, Pizza",077773325,"Pasta and Beans, Chicken wings, Califlower penne, Tiramisù, ",,5901960,
creperieledrakkar1,Creperie Le Drakkar,creperieledrakkar1@gmail.com,Nellie Price,"2 la Cour de la Mairie, 27600 Gaillon France",17:00-23:00,€€-€€€,"Italian, French, European",079828375,"Barbecue Ribs, Califlower penne, Teriyaki Chicken donburi, California maki, ",,8572444,
leprevert1,Le Pre Vert,leprevert1@gmail.com,Odell Williams,"18 rue du Four a Baon, 27600 Gaillon France",17:00-23:00,€€-€€€,French,077757265,"Linguine with clams, Caprese Salad, Risotto with seafood, Vegetable Soup, ",,9984234,
hotelrestaurantdes4ecluses1,Hotel Restaurant des 4 Ecluses,hotelrestaurantdes4ecluses1@gmail.com,Kayla Shimer,"5 Chemin du Halage Notre-Dame de la Garenne, 27600 Gaillon France",17:00-23:00,€€-€€€,French,075176687,"Pizza, Caesar Salad, Caesar Salad, Pappardelle alla Bolognese, ",,4981456,
rapido'pizza1,Rapido'pizza,rapido'pizza1@gmail.com,Mary Norgaard,"85 rue du General de Gaulle, 27600 Gaillon France",17:00-23:00,,,077801372,"Teriyaki Chicken donburi, Lasagne, Tiramisù, Souvlaki, ",,6844604,
l'abrinormand1,L'abri Normand,l'abrinormand1@gmail.com,Angela Dossey,"47 rue du General de Gaulle, 27600 Gaillon France",17:00-23:00,€,"French, European",074802066,"Cheeseburger, Barbecue Ribs, Ebiten maki, Chicken milanese, ",,3757825,
mcdonald's1,McDonald's,mcdonald's1@gmail.com,Marc Cannon,"Avenue Jean Jaures ZAC Le Clos Racine, Centre Commercial Atac, 27600 Gaillon France",17:00-23:00,€,Fast food,077326227,"Caprese Salad, Ebiten maki, Pappardelle alla Bolognese, Ebiten maki, ",,2338518,
lezauq1,Le Zauq,lezauq1@gmail.com,Jamie Lobianco,"36 rue de Paris, 27140 Gisors France",17:00-23:00,€€-€€€,Indian,072036564,"Chicken Fajitas, Linguine with clams, Chicken milanese, Tuna sashimi, ","Vegetarian Friendly, Vegan Options",7867094,
brasseriedel'etoile1,Brasserie De l'Etoile,brasseriedel'etoile1@gmail.com,Raymond Ashton,"20 rue du General de Gaulle, 27140 Gisors France",17:00-23:00,€€-€€€,French,071006905,"Pork sausage roll, Pappardelle alla Bolognese, Katsu Curry, Scotch eggs, ",,0660266,
sullyvan'scoffee1,Sullyvan's Coffee,sullyvan'scoffee1@gmail.com,Harold Mistretta,"1 Rue de Rouen, 27140 Gisors France",17:00-23:00,,,078830234,"Caesar Salad, Ricotta stuffed Ravioli, Bruschette with Tomato, Tiramisù, ",,8286873,
lepichet1,Le Pichet,lepichet1@gmail.com,Dana Brown,"21 rue Cappeville, 27140 Gisors France",17:00-23:00,€€-€€€,French,070304236,"Teriyaki Chicken donburi, Ricotta stuffed Ravioli, Pork belly buns, Pasta and Beans, ",,0045973,
msyresto1,Msy Resto,msyresto1@gmail.com,Ginger Yarnell,"40 B rue de Dieppe, 27140 Gisors France",17:00-23:00,€,International,079532434,"Bruschette with Tomato, Pasta Carbonara, Cheeseburger, Pork sausage roll, ",,5170593,
legraf'1,Le Graf',legraf'1@gmail.com,Summer Reem,"49 B rue de Dieppe, 27140 Gisors France",17:00-23:00,,French,074788983,"Mushroom Risotto, Pizza, Katsu Curry, Souvlaki, ",,7672680,
lemonarque1,Le Monarque,lemonarque1@gmail.com,Beatrice Martin,"8 Place Blanmont, 27140 Gisors France",17:00-23:00,€€-€€€,"Italian, French, European",077289356,"Philadelphia maki, Ricotta stuffed Ravioli, Pork belly buns, Pork sausage roll, ",,7634146,
miyagi1,Miyagi,miyagi1@gmail.com,Imelda Dardon,"30 rue Cappeville, 27140 Gisors France",17:00-23:00,€€-€€€,"Japanese, Sushi, Asian",073785035,"Tiramisù, Ebiten maki, Meatballs with sauce, Ebiten maki, ",,1151005,
leburg'eure1,Le Burg'eure,leburg'eure1@gmail.com,Chad Lashley,"46 rue Cappeville, 27140 Gisors France",17:00-23:00,€€-€€€,"French, American",072628860,"Souvlaki, Chicken wings, Scotch eggs, Vegetable Soup, ",,1212541,
pizzalaprovencale1,Pizza La Provencale,pizzalaprovencale1@gmail.com,Lawrence Potter,"26 Rue de Faubourg Cappeville, Gisors France",17:00-23:00,€€-€€€,"Pizza, Italian",070287396,"Linguine with clams, California maki, Tuna sashimi, Tuna sashimi, ",,1823062,
l'ecrindessaveurs1,L'Ecrin des Saveurs,l'ecrindessaveurs1@gmail.com,Christopher Lambert,"28 rue du Faubourg de Neaufles, 27140 Gisors France",17:00-23:00,€€-€€€,"Cafe, French",070810682,"Pappardelle alla Bolognese, Teriyaki Chicken donburi, Cheeseburger, California maki, ",,1560622,
boulangeriemarieblachere1,Boulangerie Marie Blachere,boulangeriemarieblachere1@gmail.com,Ruby Beaton,"Route de Delincourt, 27140 Gisors France",17:00-23:00,€€-€€€,,074085836,"Pasta with Tomato and Basil, Fish and chips, Ricotta stuffed Ravioli, Pork sausage roll, ",,6065295,
aysu1,Aysu,aysu1@gmail.com,Kristopher Caron,"54 rue Cappeville, 27140 Gisors France",17:00-23:00,€€-€€€,Turkish,070994127,"Pork belly buns, California maki, Tiramisù, Lasagne, ",,0135478,
lecappeville1,Le Cappeville,lecappeville1@gmail.com,Chad Proctor,"17 rue Cappeville, 27140 Gisors France",17:00-23:00,€€€€,"French, European",074043100,"Chicken Fajitas, Linguine with clams, Mushroom Risotto, Tiramisù, ",,0791199,
oliveverte1,Olive Verte,oliveverte1@gmail.com,Martha Wyatt,"26 rue de la Liberation, 27140 Gisors France",17:00-23:00,€€-€€€,"Pizza, Italian, French, European",073641969,"French fries with sausages, Tiramisù, Chicken Fajitas, California maki, ",,4165539,
lesdeuxpalmiers1,Les Deux Palmiers,lesdeuxpalmiers1@gmail.com,Dolores Taylor,"112 rue de la Liberation, 27140 Gisors France",17:00-23:00,€€-€€€,"Moroccan, Mediterranean, Middle Eastern",076398587,"Katsu Curry, Chicken milanese, Souvlaki, Barbecue Ribs, ",,7555208,
patisseriebazon1,Patisserie Bazon,patisseriebazon1@gmail.com,Bernie Selby,"25 rue de Vienne, 27140 Gisors France",17:00-23:00,€€-€€€,,077788703,"Pork belly buns, Califlower penne, French fries with sausages, Chicken milanese, ",,6982824,
australiancafé1,Australian Café,australiancafé1@gmail.com,James Gerena,"8 rue Gustave Eiffel Zac Du Mont De Magny, 27140 Gisors France",17:00-23:00,€€-€€€,,072416594,"Mushroom Risotto, Chilli con carne, Vegetable Soup, Caprese Salad, ",,2154522,
lejeanbart1,Le Jean Bart,lejeanbart1@gmail.com,Nakisha Defazio,"Le Rue de Paris, Gisors, 27140, 27140 Gisors France",17:00-23:00,€€-€€€,"French, Bar, European, Pub",074825060,"Caprese Salad, Katsu Curry, Barbecue Ribs, Pasta and Beans, ",,8685662,
salondethe1,Salon de The,salondethe1@gmail.com,Robert Burt,"25 rue de Vienne, 27140 Gisors France",17:00-23:00,€,,070906003,"Cheeseburger, California maki, Fettuccine Alfredo, Philadelphia maki, ",,3237131,
ledonjongisors1,Le Donjon Gisors,ledonjongisors1@gmail.com,Sarah Binkley,"5 avenue de Verdun, 27140 Gisors France",17:00-23:00,€€-€€€,"French, European",072118196,"Mushroom Risotto, Mushroom Risotto, Cheeseburger, Ebiten maki, ",,3747858,
crêperiebelleîle1,Crêperie Belle Île,crêperiebelleîle1@gmail.com,Peter Kelley,"2 rue du Faubourg de Neaufles, 27140 Gisors France",17:00-23:00,€€-€€€,"French, European",079776666,"Scotch eggs, Ricotta stuffed Ravioli, Chilli con carne, California maki, ",,4863443,
15ruedufaubourgcappeville1,15 Rue du Faubourg Cappeville,15ruedufaubourgcappeville1@gmail.com,Chase Evans,"15 rue du Faubourg Cappeville, 27140 Gisors France",17:00-23:00,,French,079434556,"Pasta Carbonara, Cheeseburger, Chicken wings, Barbecue Ribs, ",,5201577,
mirama1,Mirama,mirama1@gmail.com,Margaret Luna,"72 rue de Vienne, 27140 Gisors France",17:00-23:00,€€-€€€,"Asian, Thai, Vietnamese, Chinese",070488292,"Katsu Curry, Bruschette with Tomato, Califlower penne, Linguine with clams, ",,2569840,
macaronschocolats1,Macarons chocolats,macaronschocolats1@gmail.com,Pamela Markus,"45 rue Cappeville, 27140 Gisors France",17:00-23:00,€€€€,French,078574941,"Vegetable Soup, Chicken milanese, Ebiten maki, Lasagne, ",,2831368,
brasseriedel'hoteldeville1,Brasserie de l'Hotel de Ville,brasseriedel'hoteldeville1@gmail.com,Barbara Hines,"28 rue des Freres Planquais, 27140 Gisors France",17:00-23:00,€,French,071133377,"Teriyaki Chicken donburi, Mushroom Risotto, Ebiten maki, Teriyaki Chicken donburi, ",,0592727,
lecosi1,Le Cosi,lecosi1@gmail.com,Charissa Wiggins,"63 rue de Vienne, 27140 Gisors France",17:00-23:00,,,077564777,"Tuna sashimi, Tiramisù, Scotch eggs, Pork belly buns, ",,6218164,
labonneetape1,La Bonne Etape,labonneetape1@gmail.com,Christine Mefford,"3 rue Cappeville, 27140 Gisors France",17:00-23:00,€,Turkish,078691993,"Chilli con carne, Caesar Salad, Fish and chips, California maki, ",,7947701,
mcdonald's1,McDonald's,mcdonald's1@gmail.com,Lonnie Garcia,"Rue Albert Forcinal, 27140 Gisors France",17:00-23:00,€,Fast food,077790507,"Pasta and Beans, Scotch eggs, Califlower penne, Pasta and Beans, ",,7041908,
labouled'or1,La Boule D'or,labouled'or1@gmail.com,Randy Simila,"107 rue de la Liberation, 27140 Gisors France",17:00-23:00,€€-€€€,"French, Portuguese, European",072475606,"Salmon nigiri, Salmon nigiri, Ricotta stuffed Ravioli, Lasagne, ",,6966990,
labonnefourchette1,La Bonne Fourchette,labonnefourchette1@gmail.com,Danielle Graham,"95 rue de Dieppe, 27140 Gisors France",17:00-23:00,€,,073074762,"Philadelphia maki, Pizza, Chicken Fajitas, Chicken milanese, ",,4474892,
lehomardbleu1,Le Homard Bleu,lehomardbleu1@gmail.com,Henry Mckinney,"45 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European, Healthy",079198198,"Katsu Curry, French fries with sausages, Ebiten maki, Califlower penne, ",,0590166,
ledamali1,Le Damali,ledamali1@gmail.com,Kim Haines,"6 rue du Duc de Penthievre, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Grill, Contemporary",077068710,"Ebiten maki, Souvlaki, Souvlaki, Bruschette with Tomato, ",Vegetarian Friendly,3753097,
poissonneriedelacôte1,Poissonnerie de la côte,poissonneriedelacôte1@gmail.com,Paul Forbes,"32 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,,078891225,"Bruschette with Tomato, Mushroom Risotto, Califlower penne, Fish and chips, ",,4126369,
brasseriedelacoteblc1,Brasserie de La Cote BLC,brasseriedelacoteblc1@gmail.com,Lisa Brown,"34 quai Francois 1er Face à la mer, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European",075561189,"Pork sausage roll, Ebiten maki, Ebiten maki, Teriyaki Chicken donburi, ",,5462804,
coteplage1,Cote Plage,coteplage1@gmail.com,Mary Rodriguez,"9 Esplanade Louis Aragon, 76470 Le Treport France",17:00-23:00,€€-€€€,"Moroccan, Mediterranean",073178327,"Pasta and Beans, Pappardelle alla Bolognese, Ricotta stuffed Ravioli, Pappardelle alla Bolognese, ",,5069605,
lefuniculaire1,Le Funiculaire,lefuniculaire1@gmail.com,Paul Darrah,"Rue Télécabine, 76470 Le Treport France",17:00-23:00,€,,072821142,"Barbecue Ribs, Ricotta stuffed Ravioli, Ricotta stuffed Ravioli, Bruschette with Tomato, ",,7288660,
lacalypso1,La Calypso,lacalypso1@gmail.com,Darius Hamilton,"47 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European, Healthy",071959148,"Pizza, Vegetable Soup, Ebiten maki, Ebiten maki, ",,9911554,
lagoelette1,La Goelette,lagoelette1@gmail.com,Regan Simonetti,"57 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European",074625840,"Tiramisù, Pasta and Beans, Barbecue Ribs, Chicken milanese, ",,6341783,
lefrancois1er1,Le Francois 1er,lefrancois1er1@gmail.com,Leroy Morgan,"31 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€,Cafe,070436288,"Caprese Salad, Pizza, Teriyaki Chicken donburi, Ebiten maki, ",,6650244,
lejulesverne1,Le Jules Verne,lejulesverne1@gmail.com,Audrey Allen,"5 rue Jules Verne, 76470 Le Treport France",17:00-23:00,€€-€€€,French,070414888,"Scotch eggs, Katsu Curry, Pasta with Tomato and Basil, Pappardelle alla Bolognese, ",,8340794,
chrispizza1,Chris Pizza,chrispizza1@gmail.com,Laura Jordan,"7 Place Notre Dame, 76470 Le Treport France",17:00-23:00,€,"Italian, Fast food, Pizza",076149918,"Fish and chips, Fettuccine Alfredo, Salmon nigiri, Chicken Fajitas, ",Vegetarian Friendly,6252733,
papapoule1,Papa Poule,papapoule1@gmail.com,Ruth Marshall,"1 rue de la Rade, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European, Healthy",074745365,"Chilli con carne, Pasta with Tomato and Basil, Lasagne, Katsu Curry, ",,4700955,
lepetitrestaurant1,Le petit restaurant,lepetitrestaurant1@gmail.com,Melanie Phillips,"rue Lucien Lavacry, 76470 Le Treport France",17:00-23:00,€€-€€€,French,074884534,"Scotch eggs, Bruschette with Tomato, Tiramisù, Vegetable Soup, ",,7750518,
legoutdularge1,Le Gout Du Large,legoutdularge1@gmail.com,Wilfred May,"4 Place Notre Dame, 76470 Le Treport France",17:00-23:00,€€€€,"French, European, Healthy",072467244,"Bruschette with Tomato, Linguine with clams, Scotch eggs, Pasta and Beans, ",,8626608,
very-the1,Very-The,very-the1@gmail.com,Shawn Kroes,"41 rue Amiral Courbet, 76470 Le Treport France",17:00-23:00,€,"Cafe, French",079201603,"Bruschette with Tomato, Califlower penne, Pork sausage roll, Pizza, ",,7039855,
bardel'esplanade1,Bar de L'Esplanade,bardel'esplanade1@gmail.com,Susanne Fikes,"61 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,French,075998606,"Mushroom Risotto, California maki, Califlower penne, Pasta with Tomato and Basil, ",,1301786,
lesaintlouis1,Le Saint Louis,lesaintlouis1@gmail.com,Prudence Barr,"43 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European, Healthy",070499380,"French fries with sausages, Salmon nigiri, California maki, Lasagne, ",,9417050,
comptoirsdel'ocean1,Comptoirs de l'Ocean,comptoirsdel'ocean1@gmail.com,Glenda Packer,"46 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European, Healthy",072383020,"Philadelphia maki, Philadelphia maki, Scotch eggs, French fries with sausages, ",,8559975,
lapiled'assiettes1,La Pile d'Assiettes,lapiled'assiettes1@gmail.com,Tracey Hallowell,"1 rue Gambetta, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, European",077474532,"Ebiten maki, French fries with sausages, Meatballs with sauce, Pappardelle alla Bolognese, ",,2054518,
lycéeprofessionnellehurlevent1,Lycée professionnel Le Hurlevent,lycéeprofessionnellehurlevent1@gmail.com,Marie Marinelli,"1 avenue Jean Moulin, 76470 Le Treport France",17:00-23:00,,,077628729,"Chicken wings, Lasagne, Pizza, Mushroom Risotto, ",,1638382,
pizz'appétit1,Pizz'appétit,pizz'appétit1@gmail.com,Susan Thomas,"41 rue Amiral Courbet, 76470 Le Treport France",17:00-23:00,,French,079924147,"Ricotta stuffed Ravioli, Ebiten maki, Meatballs with sauce, Chicken wings, ",,4225881,
graind'sel1,Grain d'Sel,graind'sel1@gmail.com,Shondra Moody,"3 Esplanade Louis Aragon, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European, Healthy",076480591,"Mushroom Risotto, Ebiten maki, Pizza, Barbecue Ribs, ",,0263394,
auvieuxlogis1,Au Vieux Logis,auvieuxlogis1@gmail.com,Helen Sheehan,"4 rue de la Rade, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European",077132721,"Chicken wings, Pasta and Beans, Tuna sashimi, Vegetable Soup, ",,5278824,
lesaintpierre1,Le Saint Pierre,lesaintpierre1@gmail.com,Autumn Braswell,"48 Rue du Docteur Pepin, 76470 Le Treport France",17:00-23:00,€,French,070741310,"Risotto with seafood, Pizza, Tiramisù, French fries with sausages, ",,7948678,
