username,restaurant_name,email,restaurant_owner,address,opening_hours,price,cooking_type,contact,menu,specialdiet,password,ratings
pommesfraises1,Pommes Fraises,pommesfraises1@gmail.com,Kyle Holden,"5 rue des Fontaines, 76480 Jumieges France",17:00-23:00,,French,077999715,"French fries with sausages, Chilli con carne, Vegetable Soup, Teriyaki Chicken donburi, ",,501479005,
latavernedesmoines1,La Taverne Des Moines,latavernedesmoines1@gmail.com,Deborah Cooke,"65 rue Guillaume le Conquerant, 76480 Jumieges France",17:00-23:00,€,"French, European",077200357,"Fettuccine Alfredo, Meatballs with sauce, Fettuccine Alfredo, Linguine with clams, ",,-2133565846,
labonnefamille1,La Bonne Famille,labonnefamille1@gmail.com,Dominga Cabading,"107 rue Guillaume le Conquerant, 76480 Jumieges France",17:00-23:00,€,French,075989747,"Ebiten maki, Pappardelle alla Bolognese, Meatballs with sauce, Chicken milanese, ",,-560840522,
boulangeriepatisserie1,Boulangerie Patisserie,boulangeriepatisserie1@gmail.com,Mary Reimold,"15 rue du General de Gaulle, 27600 Gaillon France",17:00-23:00,€€-€€€,European,077543322,"Mushroom Risotto, Pork belly buns, Linguine with clams, Fish and chips, ",,2130355443,
lapatatagrill1,La Patata Grill,lapatatagrill1@gmail.com,Harry Martin,"21 rue du General de Gaulle, 27600 Gaillon France",17:00-23:00,,,071726278,"Katsu Curry, Meatballs with sauce, Pasta and Beans, California maki, ",,-1243917991,
restaurantmed1,Restaurant Med,restaurantmed1@gmail.com,Matilda Fisher,"41 rue du General de Gaulle, 27600 Gaillon France",17:00-23:00,€,"Turkish, Middle Eastern, Fast food",074032512,"Pork sausage roll, Salmon nigiri, Meatballs with sauce, Barbecue Ribs, ",,-301030894,
restaurantlamarina1,Restaurant La Marina,restaurantlamarina1@gmail.com,Clifford Hampton,"8 Route d Evreux, 27600 Gaillon France",17:00-23:00,€,French,076060457,"Barbecue Ribs, Bruschette with Tomato, Caesar Salad, Califlower penne, ",,1278816321,
gaillonsushi1,Gaillon Sushi,gaillonsushi1@gmail.com,Kenneth Williams,"18 avenue du Marechal Leclerc, 27600 Gaillon France",17:00-23:00,€€-€€€,"Fast food, Japanese, Sushi, Asian",072992902,"Philadelphia maki, Fish and chips, Tuna sashimi, Fettuccine Alfredo, ",Vegetarian Friendly,-2021608144,
caferestaurant1,Cafe Restaurant,caferestaurant1@gmail.com,Howard Jurasek,"21 rue du General de Gaulle, 27600 Gaillon France",17:00-23:00,€€-€€€,Fast food,078325367,"Pasta with Tomato and Basil, Scotch eggs, Ebiten maki, Cheeseburger, ",,1271846123,
atelier19771,Atelier 1977,atelier19771@gmail.com,Lucile Criger,"Avenue Jean Jaurès Centre Commercial Auchan, 27600 Gaillon France",17:00-23:00,€,"French, American, Fast food",076096100,"Chicken wings, Ebiten maki, Katsu Curry, Ricotta stuffed Ravioli, ",,-361393376,
restaurantleclosracine1,Restaurant Le Clos Racine,restaurantleclosracine1@gmail.com,Bernice Williams,"64 avenue du Marechal Leclerc, 27600 Gaillon France",17:00-23:00,€€-€€€,"French, European",077848570,"Fish and chips, Pasta and Beans, Pork belly buns, Risotto with seafood, ",,1133433293,
gustopizzagaillon1,Gusto Pizza Gaillon,gustopizzagaillon1@gmail.com,Matthew Underhill,"79 rue du General de Gaulle, 27600 Gaillon France",17:00-23:00,€,"Pizza, Fast food, Northern-Italian",076833818,"Bruschette with Tomato, French fries with sausages, Pizza, Barbecue Ribs, ",,1185270473,
legraindesel1,Le Grain de Sel,legraindesel1@gmail.com,Timothy Mussell,"12 rue Pierre Brossolette, 27600 Gaillon France",17:00-23:00,€€€€,"French, European",074854365,"Meatballs with sauce, Ebiten maki, Meatballs with sauce, Ebiten maki, ",,390472630,
pizzaland1,Pizzaland,pizzaland1@gmail.com,Paul Fennimore,"Général de Gaulle, 27600 Gaillon France",17:00-23:00,€€-€€€,"Italian, Pizza",077928285,"Caesar Salad, Pork sausage roll, Pappardelle alla Bolognese, Linguine with clams, ",,2134617391,
creperieledrakkar1,Creperie Le Drakkar,creperieledrakkar1@gmail.com,William Watkins,"2 la Cour de la Mairie, 27600 Gaillon France",17:00-23:00,€€-€€€,"Italian, French, European",072030860,"Fettuccine Alfredo, Pasta and Beans, Tiramisù, Bruschette with Tomato, ",,505054861,
leprevert1,Le Pre Vert,leprevert1@gmail.com,Maxine Johnson,"18 rue du Four a Baon, 27600 Gaillon France",17:00-23:00,€€-€€€,French,077823784,"Fish and chips, Philadelphia maki, Scotch eggs, Salmon nigiri, ",,-439890771,
hotelrestaurantdes4ecluses1,Hotel Restaurant des 4 Ecluses,hotelrestaurantdes4ecluses1@gmail.com,Mark Majors,"5 Chemin du Halage Notre-Dame de la Garenne, 27600 Gaillon France",17:00-23:00,€€-€€€,French,076789977,"Barbecue Ribs, Caesar Salad, Cheeseburger, Chicken Fajitas, ",,-1043628445,
rapido'pizza1,Rapido'pizza,rapido'pizza1@gmail.com,Lucas Ryan,"85 rue du General de Gaulle, 27600 Gaillon France",17:00-23:00,,,071574266,"Scotch eggs, Caprese Salad, Pizza, California maki, ",,-504477837,
l'abrinormand1,L'abri Normand,l'abrinormand1@gmail.com,Lisa Edwards,"47 rue du General de Gaulle, 27600 Gaillon France",17:00-23:00,€,"French, European",078857355,"Pappardelle alla Bolognese, Bruschette with Tomato, French fries with sausages, Ebiten maki, ",,-381795495,
mcdonald's1,McDonald's,mcdonald's1@gmail.com,Florence Dixon,"Avenue Jean Jaures ZAC Le Clos Racine, Centre Commercial Atac, 27600 Gaillon France",17:00-23:00,€,Fast food,078624293,"California maki, Pappardelle alla Bolognese, Chicken Fajitas, Scotch eggs, ",,-2074666064,
lezauq1,Le Zauq,lezauq1@gmail.com,Amanda Becker,"36 rue de Paris, 27140 Gisors France",17:00-23:00,€€-€€€,Indian,073129051,"Salmon nigiri, Tiramisù, California maki, Pizza, ","Vegetarian Friendly, Vegan Options",-1301171423,
brasseriedel'etoile1,Brasserie De l'Etoile,brasseriedel'etoile1@gmail.com,Marco Roden,"20 rue du General de Gaulle, 27140 Gisors France",17:00-23:00,€€-€€€,French,072284728,"Pork sausage roll, Teriyaki Chicken donburi, Tiramisù, Mushroom Risotto, ",,-1361533168,
sullyvan'scoffee1,Sullyvan's Coffee,sullyvan'scoffee1@gmail.com,Frank Baldwin,"1 Rue de Rouen, 27140 Gisors France",17:00-23:00,,,070102158,"Barbecue Ribs, Pork belly buns, Tuna sashimi, Philadelphia maki, ",,701080719,
lepichet1,Le Pichet,lepichet1@gmail.com,Deborah Millington,"21 rue Cappeville, 27140 Gisors France",17:00-23:00,€€-€€€,French,071061518,"Caesar Salad, Meatballs with sauce, Barbecue Ribs, Pasta and Beans, ",,-1965099508,
msyresto1,Msy Resto,msyresto1@gmail.com,Patricia James,"40 B rue de Dieppe, 27140 Gisors France",17:00-23:00,€,International,079608275,"Fish and chips, Chilli con carne, Salmon nigiri, Caesar Salad, ",,-1414349666,
legraf'1,Le Graf',legraf'1@gmail.com,Ashley Castorena,"49 B rue de Dieppe, 27140 Gisors France",17:00-23:00,,French,070169611,"Ricotta stuffed Ravioli, Pasta with Tomato and Basil, Bruschette with Tomato, Ricotta stuffed Ravioli, ",,-301332980,
lemonarque1,Le Monarque,lemonarque1@gmail.com,Jason Leandry,"8 Place Blanmont, 27140 Gisors France",17:00-23:00,€€-€€€,"Italian, French, European",077567839,"Teriyaki Chicken donburi, Philadelphia maki, Pork sausage roll, Tiramisù, ",,-1387505991,
miyagi1,Miyagi,miyagi1@gmail.com,Stacie Jasinski,"30 rue Cappeville, 27140 Gisors France",17:00-23:00,€€-€€€,"Japanese, Sushi, Asian",076930193,"Chicken Fajitas, Katsu Curry, Pappardelle alla Bolognese, Vegetable Soup, ",,-1449360754,
leburg'eure1,Le Burg'eure,leburg'eure1@gmail.com,Owen Beyer,"46 rue Cappeville, 27140 Gisors France",17:00-23:00,€€-€€€,"French, American",078732502,"Meatballs with sauce, Caesar Salad, Pasta and Beans, Pasta and Beans, ",,728605618,
pizzalaprovencale1,Pizza La Provencale,pizzalaprovencale1@gmail.com,Daniel Dwyer,"26 Rue de Faubourg Cappeville, Gisors France",17:00-23:00,€€-€€€,"Pizza, Italian",076488926,"Cheeseburger, Caprese Salad, Philadelphia maki, Chicken milanese, ",,-297217731,
l'ecrindessaveurs1,L'Ecrin des Saveurs,l'ecrindessaveurs1@gmail.com,Chris Doung,"28 rue du Faubourg de Neaufles, 27140 Gisors France",17:00-23:00,€€-€€€,"Cafe, French",076128352,"Scotch eggs, Teriyaki Chicken donburi, Fish and chips, Ebiten maki, ",,644712308,
boulangeriemarieblachere1,Boulangerie Marie Blachere,boulangeriemarieblachere1@gmail.com,Barbara Jorstad,"Route de Delincourt, 27140 Gisors France",17:00-23:00,€€-€€€,,077006090,"Caesar Salad, Chicken Fajitas, Chicken wings, Pork belly buns, ",,-1391119501,
aysu1,Aysu,aysu1@gmail.com,Dale Pease,"54 rue Cappeville, 27140 Gisors France",17:00-23:00,€€-€€€,Turkish,075946474,"Ricotta stuffed Ravioli, Tuna sashimi, Pork belly buns, Cheeseburger, ",,470134164,
lecappeville1,Le Cappeville,lecappeville1@gmail.com,Tina Perez,"17 rue Cappeville, 27140 Gisors France",17:00-23:00,€€€€,"French, European",070924378,"Califlower penne, Pork belly buns, Ebiten maki, California maki, ",,1332434510,
oliveverte1,Olive Verte,oliveverte1@gmail.com,Lora Johnson,"26 rue de la Liberation, 27140 Gisors France",17:00-23:00,€€-€€€,"Pizza, Italian, French, European",072158502,"Vegetable Soup, Bruschette with Tomato, Scotch eggs, Pasta with Tomato and Basil, ",,-246602731,
lesdeuxpalmiers1,Les Deux Palmiers,lesdeuxpalmiers1@gmail.com,Rodolfo Peachey,"112 rue de la Liberation, 27140 Gisors France",17:00-23:00,€€-€€€,"Moroccan, Mediterranean, Middle Eastern",070252013,"Chicken wings, Barbecue Ribs, Cheeseburger, Katsu Curry, ",,1958133516,
patisseriebazon1,Patisserie Bazon,patisseriebazon1@gmail.com,Jonathan Clemmer,"25 rue de Vienne, 27140 Gisors France",17:00-23:00,€€-€€€,,070388874,"Mushroom Risotto, Mushroom Risotto, Ricotta stuffed Ravioli, Chicken wings, ",,-1363407087,
australiancafé1,Australian Café,australiancafé1@gmail.com,Stephen Chirino,"8 rue Gustave Eiffel Zac Du Mont De Magny, 27140 Gisors France",17:00-23:00,€€-€€€,,070962597,"Caesar Salad, Califlower penne, California maki, Barbecue Ribs, ",,529900369,
lejeanbart1,Le Jean Bart,lejeanbart1@gmail.com,Jennifer Pitpitan,"Le Rue de Paris, Gisors, 27140, 27140 Gisors France",17:00-23:00,€€-€€€,"French, Bar, European, Pub",073814908,"Souvlaki, Scotch eggs, California maki, Caprese Salad, ",,-439943806,
salondethe1,Salon de The,salondethe1@gmail.com,Jackie Perri,"25 rue de Vienne, 27140 Gisors France",17:00-23:00,€,,079656301,"Mushroom Risotto, Lasagne, Pork sausage roll, Pasta Carbonara, ",,359906192,
ledonjongisors1,Le Donjon Gisors,ledonjongisors1@gmail.com,Evelyn Burney,"5 avenue de Verdun, 27140 Gisors France",17:00-23:00,€€-€€€,"French, European",078889719,"Cheeseburger, Pork sausage roll, Ebiten maki, Chilli con carne, ",,-1936586646,
crêperiebelleîle1,Crêperie Belle Île,crêperiebelleîle1@gmail.com,Rhoda Garrett,"2 rue du Faubourg de Neaufles, 27140 Gisors France",17:00-23:00,€€-€€€,"French, European",072587289,"Pasta Carbonara, Chicken milanese, Ebiten maki, Ricotta stuffed Ravioli, ",,-159789925,
15ruedufaubourgcappeville1,15 Rue du Faubourg Cappeville,15ruedufaubourgcappeville1@gmail.com,Amy Ritchie,"15 rue du Faubourg Cappeville, 27140 Gisors France",17:00-23:00,,French,077412098,"Caesar Salad, Katsu Curry, Fettuccine Alfredo, Chicken Fajitas, ",,2075331440,
mirama1,Mirama,mirama1@gmail.com,Josie Lopez,"72 rue de Vienne, 27140 Gisors France",17:00-23:00,€€-€€€,"Asian, Thai, Vietnamese, Chinese",079788371,"Caesar Salad, Chicken Fajitas, Pasta Carbonara, Fettuccine Alfredo, ",,-2076161230,
macaronschocolats1,Macarons chocolats,macaronschocolats1@gmail.com,Anthony Davis,"45 rue Cappeville, 27140 Gisors France",17:00-23:00,€€€€,French,074148666,"Meatballs with sauce, Tiramisù, Pork belly buns, Chicken wings, ",,-2130585694,
brasseriedel'hoteldeville1,Brasserie de l'Hotel de Ville,brasseriedel'hoteldeville1@gmail.com,Abram Pelter,"28 rue des Freres Planquais, 27140 Gisors France",17:00-23:00,€,French,070590185,"Tuna sashimi, Chicken milanese, Ebiten maki, Chicken wings, ",,-1186956760,
lecosi1,Le Cosi,lecosi1@gmail.com,Benita Malachi,"63 rue de Vienne, 27140 Gisors France",17:00-23:00,,,071528175,"Caesar Salad, Tiramisù, Pork sausage roll, Califlower penne, ",,-1218358485,
labonneetape1,La Bonne Etape,labonneetape1@gmail.com,Tricia Rhea,"3 rue Cappeville, 27140 Gisors France",17:00-23:00,€,Turkish,074117297,"Mushroom Risotto, Pasta with Tomato and Basil, Chicken wings, Salmon nigiri, ",,1988551031,
mcdonald's1,McDonald's,mcdonald's1@gmail.com,Preston Riley,"Rue Albert Forcinal, 27140 Gisors France",17:00-23:00,€,Fast food,072836024,"Chicken Fajitas, Pizza, Mushroom Risotto, Chilli con carne, ",,-2076369231,
labouled'or1,La Boule D'or,labouled'or1@gmail.com,Justin Custodio,"107 rue de la Liberation, 27140 Gisors France",17:00-23:00,€€-€€€,"French, Portuguese, European",077764597,"Salmon nigiri, Caprese Salad, Philadelphia maki, Lasagne, ",,586085140,
labonnefourchette1,La Bonne Fourchette,labonnefourchette1@gmail.com,Sam Kelly,"95 rue de Dieppe, 27140 Gisors France",17:00-23:00,€,,070513791,"Lasagne, Chicken wings, Risotto with seafood, French fries with sausages, ",,2130779273,
lehomardbleu1,Le Homard Bleu,lehomardbleu1@gmail.com,Walton Buss,"45 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European, Healthy",074324374,"Califlower penne, Lasagne, Scotch eggs, Salmon nigiri, ",,-1355160585,
ledamali1,Le Damali,ledamali1@gmail.com,Toni Williams,"6 rue du Duc de Penthievre, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Grill, Contemporary",071731335,"Katsu Curry, Pasta and Beans, Pizza, Pork belly buns, ",Vegetarian Friendly,356157331,
poissonneriedelacôte1,Poissonnerie de la côte,poissonneriedelacôte1@gmail.com,Edgar Hunt,"32 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,,071875122,"Pasta and Beans, California maki, Vegetable Soup, Pork belly buns, ",,1247356058,
brasseriedelacoteblc1,Brasserie de La Cote BLC,brasseriedelacoteblc1@gmail.com,Brenda Shellenbarger,"34 quai Francois 1er Face à la mer, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European",075372899,"Pasta with Tomato and Basil, Ebiten maki, French fries with sausages, Teriyaki Chicken donburi, ",,2020905083,
coteplage1,Cote Plage,coteplage1@gmail.com,Nancy Burnett,"9 Esplanade Louis Aragon, 76470 Le Treport France",17:00-23:00,€€-€€€,"Moroccan, Mediterranean",075743646,"Scotch eggs, Vegetable Soup, Tiramisù, Caprese Salad, ",,419823582,
lefuniculaire1,Le Funiculaire,lefuniculaire1@gmail.com,Laura Lew,"Rue Télécabine, 76470 Le Treport France",17:00-23:00,€,,078686037,"Pasta with Tomato and Basil, Lasagne, Pork sausage roll, Philadelphia maki, ",,-1219013832,
lacalypso1,La Calypso,lacalypso1@gmail.com,Debbie Wedel,"47 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European, Healthy",070166821,"Lasagne, Caprese Salad, Chilli con carne, Fish and chips, ",,2130330706,
lagoelette1,La Goelette,lagoelette1@gmail.com,Benjamin Williams,"57 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European",071151024,"Tuna sashimi, Ricotta stuffed Ravioli, Ricotta stuffed Ravioli, Barbecue Ribs, ",,-358501967,
lefrancois1er1,Le Francois 1er,lefrancois1er1@gmail.com,Barbara Rhodes,"31 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€,Cafe,075527178,"Teriyaki Chicken donburi, Califlower penne, Teriyaki Chicken donburi, Chilli con carne, ",,-526757700,
lejulesverne1,Le Jules Verne,lejulesverne1@gmail.com,Gabriel Ray,"5 rue Jules Verne, 76470 Le Treport France",17:00-23:00,€€-€€€,French,077661387,"Risotto with seafood, Linguine with clams, Pasta Carbonara, Bruschette with Tomato, ",,-389745700,
chrispizza1,Chris Pizza,chrispizza1@gmail.com,Sarah Calley,"7 Place Notre Dame, 76470 Le Treport France",17:00-23:00,€,"Italian, Fast food, Pizza",072147499,"Teriyaki Chicken donburi, Cheeseburger, Chicken milanese, Chicken wings, ",Vegetarian Friendly,556983612,
papapoule1,Papa Poule,papapoule1@gmail.com,Terry Cisneros,"1 rue de la Rade, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European, Healthy",078885626,"Caesar Salad, Meatballs with sauce, Pappardelle alla Bolognese, Mushroom Risotto, ",,1331062944,
lepetitrestaurant1,Le petit restaurant,lepetitrestaurant1@gmail.com,Verna Watkins,"rue Lucien Lavacry, 76470 Le Treport France",17:00-23:00,€€-€€€,French,079855452,"Pork sausage roll, Philadelphia maki, Bruschette with Tomato, Philadelphia maki, ",,584232483,
legoutdularge1,Le Gout Du Large,legoutdularge1@gmail.com,Lakeisha Hale,"4 Place Notre Dame, 76470 Le Treport France",17:00-23:00,€€€€,"French, European, Healthy",076487415,"Chicken wings, Barbecue Ribs, Tuna sashimi, Pizza, ",,-1303026314,
very-the1,Very-The,very-the1@gmail.com,John Gamez,"41 rue Amiral Courbet, 76470 Le Treport France",17:00-23:00,€,"Cafe, French",074193891,"Tiramisù, Chilli con carne, Teriyaki Chicken donburi, Meatballs with sauce, ",,-359153041,
bardel'esplanade1,Bar de L'Esplanade,bardel'esplanade1@gmail.com,Jose Latigo,"61 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,French,079109323,"French fries with sausages, Bruschette with Tomato, California maki, Pasta Carbonara, ",,-1277131047,
lesaintlouis1,Le Saint Louis,lesaintlouis1@gmail.com,Eric Salinas,"43 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European, Healthy",074206080,"Risotto with seafood, Meatballs with sauce, Linguine with clams, Ebiten maki, ",,-2104933970,
comptoirsdel'ocean1,Comptoirs de l'Ocean,comptoirsdel'ocean1@gmail.com,Robert Ruscio,"46 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European, Healthy",076210816,"Chicken Fajitas, Barbecue Ribs, Mushroom Risotto, Scotch eggs, ",,-2079169528,
lapiled'assiettes1,La Pile d'Assiettes,lapiled'assiettes1@gmail.com,Reynalda Cartwright,"1 rue Gambetta, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, European",071004410,"Teriyaki Chicken donburi, Barbecue Ribs, Pizza, Cheeseburger, ",,1213179987,
lycéeprofessionnellehurlevent1,Lycée professionnel Le Hurlevent,lycéeprofessionnellehurlevent1@gmail.com,Alma Knapp,"1 avenue Jean Moulin, 76470 Le Treport France",17:00-23:00,,,073650376,"Meatballs with sauce, Ricotta stuffed Ravioli, Pork belly buns, Ebiten maki, ",,-1412386191,
pizz'appétit1,Pizz'appétit,pizz'appétit1@gmail.com,Brian Fields,"41 rue Amiral Courbet, 76470 Le Treport France",17:00-23:00,,French,072909636,"Chilli con carne, Tiramisù, Califlower penne, California maki, ",,-1933752746,
graind'sel1,Grain d'Sel,graind'sel1@gmail.com,Troy Foster,"3 Esplanade Louis Aragon, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European, Healthy",075975774,"Scotch eggs, Chicken wings, French fries with sausages, Tuna sashimi, ",,-1186008440,
auvieuxlogis1,Au Vieux Logis,auvieuxlogis1@gmail.com,Evelyn Sorell,"4 rue de la Rade, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European",071112058,"Mushroom Risotto, Pork belly buns, Tiramisù, Caesar Salad, ",,-1248568267,
lesaintpierre1,Le Saint Pierre,lesaintpierre1@gmail.com,Frank Stahl,"48 Rue du Docteur Pepin, 76470 Le Treport France",17:00-23:00,€,French,071198707,"Ebiten maki, Pork belly buns, Ebiten maki, Caprese Salad, ",,-1271978386,
o'crocodile1,O'crocodile,o'crocodile1@gmail.com,Cory Hinton,"39 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, European",071398383,"Souvlaki, Tuna sashimi, Ebiten maki, Chicken Fajitas, ",,646586318,
leshautesfalaises1,Les Hautes Falaises,leshautesfalaises1@gmail.com,James Alexander,"Rue du Telecabine, 76470 Le Treport France",17:00-23:00,€,"French, International",071836703,"Teriyaki Chicken donburi, Linguine with clams, Ebiten maki, Chicken wings, ",,387555038,
lelagonbleu1,Le Lagon Bleu,lelagonbleu1@gmail.com,Yvonne Thompson,"15 Esplanade Louis Aragon, 76470 Le Treport France",17:00-23:00,€€-€€€,French,072641891,"Fettuccine Alfredo, Risotto with seafood, Caesar Salad, Pork sausage roll, ",,-1185107763,
restaurant4saisons1,Restaurant 4 Saisons,restaurant4saisons1@gmail.com,Michael Mittler,"30 rue Amiral Courbet, 76470 Le Treport France",17:00-23:00,€€-€€€,French,076813788,"Salmon nigiri, Teriyaki Chicken donburi, Vegetable Soup, Lasagne, ",Vegetarian Friendly,-416834636,
lapizzeriabrasseriedelatour1,La Pizzeria Brasserie de la Tour,lapizzeriabrasseriedelatour1@gmail.com,Randall Armstrong,"1 rue de la Tour, 76470 Le Treport France",17:00-23:00,€,"Italian, French, European",073167920,"Califlower penne, Meatballs with sauce, Caprese Salad, Risotto with seafood, ",Vegetarian Friendly,-410243078,
lamarine1,La Marine,lamarine1@gmail.com,Reba Swinton,"52 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€,"French, Seafood",076738849,"Risotto with seafood, Chicken milanese, Chicken Fajitas, Pasta Carbonara, ",,-1132107689,
restaurantlerichelieu1,Restaurant Le Riche Lieu,restaurantlerichelieu1@gmail.com,Page Garcia,"50 quai Francois 1er Hotel Le Riche Lieu, 76470 Le Treport France",17:00-23:00,€€-€€€,French,071633260,"Pasta Carbonara, Pasta and Beans, Pappardelle alla Bolognese, Ricotta stuffed Ravioli, ",,585189643,
lemaritim'1,Le Maritim',lemaritim'1@gmail.com,Neil Tsan,"1 avenue des Canadiens, 76470 Le Treport France",17:00-23:00,€€-€€€,French,075152518,"Caprese Salad, Vegetable Soup, Chilli con carne, Meatballs with sauce, ",,-154247878,
l'univers1,L'Univers,l'univers1@gmail.com,Meredith Turner,"29 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€,"Bar, French, Pub",073351732,"California maki, Pappardelle alla Bolognese, Pizza, Fettuccine Alfredo, ",,-1133925836,
lemagellan1,Le Magellan,lemagellan1@gmail.com,Mark Brown,"Quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, Seafood, European",075895523,"Teriyaki Chicken donburi, Pizza, Pizza, Scotch eggs, ",,-1989381042,
leportus1,Le Portus,leportus1@gmail.com,Geraldine Caro,"36 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€€-€€€,,071006813,"California maki, Chicken Fajitas, French fries with sausages, Pasta Carbonara, ",,-1135093266,
auxdélices1,Aux Délices,auxdélices1@gmail.com,Robert Catron,"Quai Francois 1er, Le Treport France",17:00-23:00,€,French,075949133,"Philadelphia maki, Bruschette with Tomato, Pasta and Beans, Linguine with clams, ",,-2071692756,
restaurantlespecheurs1,Restaurant Les Pecheurs,restaurantlespecheurs1@gmail.com,Charlie Mcclung,"54 quai Francois 1er, 76470 Le Treport France",17:00-23:00,€,"French, Bar, European",073163764,"Pasta Carbonara, Chicken wings, Ebiten maki, Vegetable Soup, ",,-154076656,
casinojoadutréport1,Casino JOA du Tréport,casinojoadutréport1@gmail.com,Robert Gervais,"5 Esplanade Louis Aragon, 76470 Le Treport France",17:00-23:00,€€-€€€,French,071415189,"Meatballs with sauce, Chicken milanese, Pasta with Tomato and Basil, Scotch eggs, ",,-1276748883,
restaurantlavillamarine1,Restaurant La Villa Marine,restaurantlavillamarine1@gmail.com,Bernard Davenport,"1 Place Pierre Semard, 76470 Le Treport France",17:00-23:00,€€-€€€,"French, European",076613205,"Linguine with clams, Chicken wings, Linguine with clams, Lasagne, ",,-1244993445,
labrochette1,La Brochette,labrochette1@gmail.com,Verna Wiggins,"30 et 33 Dr. Subiros, 17709 Le Treport France",17:00-23:00,,Spanish,076902998,"Katsu Curry, Scotch eggs, Caprese Salad, Chilli con carne, ",,-1298645362,
lecafeplage1,Le Cafe Plage,lecafeplage1@gmail.com,Robert Kueny,"5 Esplanade Louis Aragon Sur la Plage, Sous le Casino, 76470 Le Treport France",17:00-23:00,€€-€€€,French,075974567,"Teriyaki Chicken donburi, Pork sausage roll, Ebiten maki, Pizza, ",,558559375,
3b1,3B,3b1@gmail.com,Michael George,"5 Parc de la Baie Avranches, 50300 Le Val-Saint-Pere France",17:00-23:00,€,"French, American",072128862,"Linguine with clams, French fries with sausages, Barbecue Ribs, Pork belly buns, ",,-1048038258,
lerestaurantdestreizeassiettes1,Le Restaurant des Treize Assiettes,lerestaurantdestreizeassiettes1@gmail.com,Jeremy Wilson,"Route de la Quintine Mont Saint Michel, 50300 Le Val-Saint-Pere France",17:00-23:00,€€-€€€,"French, European",074390032,"Souvlaki, Linguine with clams, Chicken wings, Chilli con carne, ",Vegetarian Friendly,-388083408,
legrandaigle1,Le Grand Aigle,legrandaigle1@gmail.com,Donna Jersey,"Parc de la Baie, Le Val-Saint-Pere France",17:00-23:00,€€-€€€,"Asian, Chinese, Japanese",074379105,"Pizza, Fettuccine Alfredo, Linguine with clams, Caprese Salad, ",,-2137023372,
aup'titquinquin1,Au P'tit Quinquin,aup'titquinquin1@gmail.com,Kristin Harrison,"Route de Courtils Les Forges, 50220 Ceaux France",17:00-23:00,€€-€€€,French,071991820,"Meatballs with sauce, Pizza, Chicken milanese, Cheeseburger, ",,1213985459,
lap'titepause1,La P'tite Pause,lap'titepause1@gmail.com,Leroy Bradley,"1 rue du Stade, 86200 Ceaux France",17:00-23:00,,French,073704902,"Vegetable Soup, Pasta Carbonara, Meatballs with sauce, Pappardelle alla Bolognese, ",,1247081161,
brithotelrestaurant1,Brit Hotel Restaurant,brithotelrestaurant1@gmail.com,Jesus Popken,"75 la Buvette, 50220 Ceaux France",17:00-23:00,,French,079498262,"Caesar Salad, Scotch eggs, French fries with sausages, California maki, ",,-1357065473,
leboucheaoreilles1,Le Bouche a Oreilles,leboucheaoreilles1@gmail.com,Pat Hooper,"19-21 Rue de Mortain, 50600 Saint-Hilaire-du-Harcouet France",17:00-23:00,€,French,070142067,"Bruschette with Tomato, Tuna sashimi, Mushroom Risotto, Ricotta stuffed Ravioli, ",,-1989231028,
restaurantlavertecampagne1,Restaurant La Verte Campagne,restaurantlavertecampagne1@gmail.com,Lisa Estrada,"238 rue de Paris, 50600 Saint-Hilaire-du-Harcouet France",17:00-23:00,€€-€€€,French,073157347,"Souvlaki, Pappardelle alla Bolognese, Caprese Salad, Lasagne, ",,1391367802,
anacapri1,Anacapri,anacapri1@gmail.com,Lora Roe,"69 rue de Paris, 50600 Saint-Hilaire-du-Harcouet France",17:00-23:00,€€-€€€,"Italian, French, European",077264045,"Pasta with Tomato and Basil, Vegetable Soup, Cheeseburger, Fish and chips, ",Vegetarian Friendly,1386833643,
